,external_video_id,title,date_id,cumulative_views
0,09R8_2nJtjg,Maroon 5 - Sugar,20150114,2623271
1,09R8_2nJtjg,Maroon 5 - Sugar,20150115,12332305
2,09R8_2nJtjg,Maroon 5 - Sugar,20150116,23016886
3,09R8_2nJtjg,Maroon 5 - Sugar,20150117,31787637
4,09R8_2nJtjg,Maroon 5 - Sugar,20150118,38337182
5,09R8_2nJtjg,Maroon 5 - Sugar,20150119,44067274
6,09R8_2nJtjg,Maroon 5 - Sugar,20150120,49277038
7,09R8_2nJtjg,Maroon 5 - Sugar,20150121,53987422
8,09R8_2nJtjg,Maroon 5 - Sugar,20150122,58483714
9,09R8_2nJtjg,Maroon 5 - Sugar,20150123,62964606
10,09R8_2nJtjg,Maroon 5 - Sugar,20150124,67357548
11,09R8_2nJtjg,Maroon 5 - Sugar,20150125,71446779
12,09R8_2nJtjg,Maroon 5 - Sugar,20150126,75239863
13,09R8_2nJtjg,Maroon 5 - Sugar,20150127,78949990
14,09R8_2nJtjg,Maroon 5 - Sugar,20150128,82560142
15,09R8_2nJtjg,Maroon 5 - Sugar,20150129,86046193
16,09R8_2nJtjg,Maroon 5 - Sugar,20150130,89709980
17,09R8_2nJtjg,Maroon 5 - Sugar,20150131,93436347
18,09R8_2nJtjg,Maroon 5 - Sugar,20150201,96598168
19,09R8_2nJtjg,Maroon 5 - Sugar,20150202,99604435
20,09R8_2nJtjg,Maroon 5 - Sugar,20150203,102479892
21,09R8_2nJtjg,Maroon 5 - Sugar,20150204,105307289
22,09R8_2nJtjg,Maroon 5 - Sugar,20150205,108122856
23,09R8_2nJtjg,Maroon 5 - Sugar,20150206,110969869
24,09R8_2nJtjg,Maroon 5 - Sugar,20150207,113918581
25,09R8_2nJtjg,Maroon 5 - Sugar,20150208,116555163
26,09R8_2nJtjg,Maroon 5 - Sugar,20150209,119151610
27,09R8_2nJtjg,Maroon 5 - Sugar,20150210,121807451
28,09R8_2nJtjg,Maroon 5 - Sugar,20150211,124454518
29,09R8_2nJtjg,Maroon 5 - Sugar,20150212,127131004
30,09R8_2nJtjg,Maroon 5 - Sugar,20150213,130052304
31,09R8_2nJtjg,Maroon 5 - Sugar,20150214,133088498
32,09R8_2nJtjg,Maroon 5 - Sugar,20150215,135750415
33,09R8_2nJtjg,Maroon 5 - Sugar,20150216,138408735
34,09R8_2nJtjg,Maroon 5 - Sugar,20150217,140978259
35,09R8_2nJtjg,Maroon 5 - Sugar,20150218,143554758
36,09R8_2nJtjg,Maroon 5 - Sugar,20150219,146122278
37,09R8_2nJtjg,Maroon 5 - Sugar,20150220,148843616
38,09R8_2nJtjg,Maroon 5 - Sugar,20150221,151782603
39,09R8_2nJtjg,Maroon 5 - Sugar,20150222,154430790
40,09R8_2nJtjg,Maroon 5 - Sugar,20150223,157101963
41,09R8_2nJtjg,Maroon 5 - Sugar,20150224,159921651
42,09R8_2nJtjg,Maroon 5 - Sugar,20150225,162820056
43,09R8_2nJtjg,Maroon 5 - Sugar,20150226,165767629
44,09R8_2nJtjg,Maroon 5 - Sugar,20150227,168934807
45,09R8_2nJtjg,Maroon 5 - Sugar,20150228,172308380
46,09R8_2nJtjg,Maroon 5 - Sugar,20150301,175373720
47,09R8_2nJtjg,Maroon 5 - Sugar,20150302,178386993
48,09R8_2nJtjg,Maroon 5 - Sugar,20150303,181290587
49,09R8_2nJtjg,Maroon 5 - Sugar,20150304,184253000
50,09R8_2nJtjg,Maroon 5 - Sugar,20150305,187158055
51,09R8_2nJtjg,Maroon 5 - Sugar,20150306,190579306
52,09R8_2nJtjg,Maroon 5 - Sugar,20150307,194471930
53,09R8_2nJtjg,Maroon 5 - Sugar,20150308,197823516
54,09R8_2nJtjg,Maroon 5 - Sugar,20150309,200904922
55,09R8_2nJtjg,Maroon 5 - Sugar,20150310,203985721
56,09R8_2nJtjg,Maroon 5 - Sugar,20150311,207194821
57,09R8_2nJtjg,Maroon 5 - Sugar,20150312,210518960
58,09R8_2nJtjg,Maroon 5 - Sugar,20150313,213906503
59,09R8_2nJtjg,Maroon 5 - Sugar,20150314,217633077
60,09R8_2nJtjg,Maroon 5 - Sugar,20150315,220952368
61,09R8_2nJtjg,Maroon 5 - Sugar,20150316,224138788
62,09R8_2nJtjg,Maroon 5 - Sugar,20150317,227351123
63,09R8_2nJtjg,Maroon 5 - Sugar,20150318,230756079
64,09R8_2nJtjg,Maroon 5 - Sugar,20150319,234304555
65,09R8_2nJtjg,Maroon 5 - Sugar,20150320,237883996
66,09R8_2nJtjg,Maroon 5 - Sugar,20150321,241670042
67,09R8_2nJtjg,Maroon 5 - Sugar,20150322,245100733
68,09R8_2nJtjg,Maroon 5 - Sugar,20150323,248405827
69,09R8_2nJtjg,Maroon 5 - Sugar,20150324,251852459
70,09R8_2nJtjg,Maroon 5 - Sugar,20150325,255333474
71,09R8_2nJtjg,Maroon 5 - Sugar,20150326,258671157
72,09R8_2nJtjg,Maroon 5 - Sugar,20150327,262275775
73,09R8_2nJtjg,Maroon 5 - Sugar,20150328,266079550
74,09R8_2nJtjg,Maroon 5 - Sugar,20150329,269423977
75,09R8_2nJtjg,Maroon 5 - Sugar,20150330,272622098
76,09R8_2nJtjg,Maroon 5 - Sugar,20150331,275914596
77,09R8_2nJtjg,Maroon 5 - Sugar,20150401,279391052
78,09R8_2nJtjg,Maroon 5 - Sugar,20150402,282999155
79,09R8_2nJtjg,Maroon 5 - Sugar,20150403,287841625
80,09R8_2nJtjg,Maroon 5 - Sugar,20150404,292059015
81,09R8_2nJtjg,Maroon 5 - Sugar,20150405,294864867
82,09R8_2nJtjg,Maroon 5 - Sugar,20150406,297742631
83,09R8_2nJtjg,Maroon 5 - Sugar,20150407,300734035
84,09R8_2nJtjg,Maroon 5 - Sugar,20150408,303765539
85,09R8_2nJtjg,Maroon 5 - Sugar,20150409,306917683
86,09R8_2nJtjg,Maroon 5 - Sugar,20150410,310059359
87,09R8_2nJtjg,Maroon 5 - Sugar,20150411,313419839
88,09R8_2nJtjg,Maroon 5 - Sugar,20150412,316436851
89,09R8_2nJtjg,Maroon 5 - Sugar,20150413,319237127
90,09R8_2nJtjg,Maroon 5 - Sugar,20150414,322128541
91,09R8_2nJtjg,Maroon 5 - Sugar,20150415,325038511
92,09R8_2nJtjg,Maroon 5 - Sugar,20150416,328100364
93,09R8_2nJtjg,Maroon 5 - Sugar,20150417,331472481
94,09R8_2nJtjg,Maroon 5 - Sugar,20150418,335188702
95,09R8_2nJtjg,Maroon 5 - Sugar,20150419,338731724
96,09R8_2nJtjg,Maroon 5 - Sugar,20150420,342634281
97,09R8_2nJtjg,Maroon 5 - Sugar,20150421,346054799
98,09R8_2nJtjg,Maroon 5 - Sugar,20150422,349050680
99,09R8_2nJtjg,Maroon 5 - Sugar,20150423,352071833
100,09R8_2nJtjg,Maroon 5 - Sugar,20150424,355289038
101,09R8_2nJtjg,Maroon 5 - Sugar,20150425,358689300
102,09R8_2nJtjg,Maroon 5 - Sugar,20150426,361734247
103,09R8_2nJtjg,Maroon 5 - Sugar,20150427,364556657
104,09R8_2nJtjg,Maroon 5 - Sugar,20150428,367531569
105,09R8_2nJtjg,Maroon 5 - Sugar,20150429,370479210
106,09R8_2nJtjg,Maroon 5 - Sugar,20150430,373532160
107,09R8_2nJtjg,Maroon 5 - Sugar,20150501,376736426
108,09R8_2nJtjg,Maroon 5 - Sugar,20150502,379893065
109,09R8_2nJtjg,Maroon 5 - Sugar,20150503,382811597
110,09R8_2nJtjg,Maroon 5 - Sugar,20150504,385609700
111,09R8_2nJtjg,Maroon 5 - Sugar,20150505,388520925
112,09R8_2nJtjg,Maroon 5 - Sugar,20150506,391450053
113,09R8_2nJtjg,Maroon 5 - Sugar,20150507,394402603
114,09R8_2nJtjg,Maroon 5 - Sugar,20150508,397515535
115,09R8_2nJtjg,Maroon 5 - Sugar,20150509,400872164
116,09R8_2nJtjg,Maroon 5 - Sugar,20150510,403808712
117,09R8_2nJtjg,Maroon 5 - Sugar,20150511,406553860
118,09R8_2nJtjg,Maroon 5 - Sugar,20150512,409379370
119,09R8_2nJtjg,Maroon 5 - Sugar,20150513,412208138
120,09R8_2nJtjg,Maroon 5 - Sugar,20150514,415105659
121,09R8_2nJtjg,Maroon 5 - Sugar,20150515,418307073
122,09R8_2nJtjg,Maroon 5 - Sugar,20150516,421662349
123,09R8_2nJtjg,Maroon 5 - Sugar,20150517,424510915
124,09R8_2nJtjg,Maroon 5 - Sugar,20150518,427188793
125,09R8_2nJtjg,Maroon 5 - Sugar,20150519,429999011
126,09R8_2nJtjg,Maroon 5 - Sugar,20150520,432978186
127,09R8_2nJtjg,Maroon 5 - Sugar,20150521,436093215
128,09R8_2nJtjg,Maroon 5 - Sugar,20150522,439465772
129,09R8_2nJtjg,Maroon 5 - Sugar,20150523,442965131
130,09R8_2nJtjg,Maroon 5 - Sugar,20150524,446114971
131,09R8_2nJtjg,Maroon 5 - Sugar,20150525,449123921
132,09R8_2nJtjg,Maroon 5 - Sugar,20150526,452048262
133,09R8_2nJtjg,Maroon 5 - Sugar,20150527,455063832
134,09R8_2nJtjg,Maroon 5 - Sugar,20150528,458195550
135,09R8_2nJtjg,Maroon 5 - Sugar,20150529,461864373
136,09R8_2nJtjg,Maroon 5 - Sugar,20150530,465847564
137,09R8_2nJtjg,Maroon 5 - Sugar,20150531,469156309
138,09R8_2nJtjg,Maroon 5 - Sugar,20150601,472358472
139,09R8_2nJtjg,Maroon 5 - Sugar,20150602,475630276
140,09R8_2nJtjg,Maroon 5 - Sugar,20150603,478899617
141,09R8_2nJtjg,Maroon 5 - Sugar,20150604,482189103
142,09R8_2nJtjg,Maroon 5 - Sugar,20150605,485575653
143,09R8_2nJtjg,Maroon 5 - Sugar,20150606,488976016
144,09R8_2nJtjg,Maroon 5 - Sugar,20150607,491953599
145,09R8_2nJtjg,Maroon 5 - Sugar,20150608,494930158
146,09R8_2nJtjg,Maroon 5 - Sugar,20150609,497941516
147,09R8_2nJtjg,Maroon 5 - Sugar,20150610,500977323
148,09R8_2nJtjg,Maroon 5 - Sugar,20150611,504097547
149,09R8_2nJtjg,Maroon 5 - Sugar,20150612,507363518
150,09R8_2nJtjg,Maroon 5 - Sugar,20150613,510828190
151,09R8_2nJtjg,Maroon 5 - Sugar,20150614,513826350
152,09R8_2nJtjg,Maroon 5 - Sugar,20150615,516910332
153,09R8_2nJtjg,Maroon 5 - Sugar,20150616,519876911
154,09R8_2nJtjg,Maroon 5 - Sugar,20150617,522699115
155,09R8_2nJtjg,Maroon 5 - Sugar,20150618,525566990
156,09R8_2nJtjg,Maroon 5 - Sugar,20150619,528462616
157,09R8_2nJtjg,Maroon 5 - Sugar,20150620,531347307
158,09R8_2nJtjg,Maroon 5 - Sugar,20150621,533877334
159,09R8_2nJtjg,Maroon 5 - Sugar,20150622,536671647
160,09R8_2nJtjg,Maroon 5 - Sugar,20150623,539414153
161,09R8_2nJtjg,Maroon 5 - Sugar,20150624,542102696
162,09R8_2nJtjg,Maroon 5 - Sugar,20150625,544981262
163,09R8_2nJtjg,Maroon 5 - Sugar,20150626,548008956
164,09R8_2nJtjg,Maroon 5 - Sugar,20150627,550886385
165,09R8_2nJtjg,Maroon 5 - Sugar,20150628,553418392
166,09R8_2nJtjg,Maroon 5 - Sugar,20150629,556111019
167,09R8_2nJtjg,Maroon 5 - Sugar,20150630,558843688
168,09R8_2nJtjg,Maroon 5 - Sugar,20150701,561603531
169,09R8_2nJtjg,Maroon 5 - Sugar,20150702,564443918
170,09R8_2nJtjg,Maroon 5 - Sugar,20150703,567421355
171,09R8_2nJtjg,Maroon 5 - Sugar,20150704,570287782
172,09R8_2nJtjg,Maroon 5 - Sugar,20150705,572856779
173,09R8_2nJtjg,Maroon 5 - Sugar,20150706,575596697
174,09R8_2nJtjg,Maroon 5 - Sugar,20150707,578313193
175,09R8_2nJtjg,Maroon 5 - Sugar,20150708,581027316
176,09R8_2nJtjg,Maroon 5 - Sugar,20150709,583748334
177,09R8_2nJtjg,Maroon 5 - Sugar,20150710,586568162
178,09R8_2nJtjg,Maroon 5 - Sugar,20150711,589331901
179,09R8_2nJtjg,Maroon 5 - Sugar,20150712,591731182
180,09R8_2nJtjg,Maroon 5 - Sugar,20150713,594349367
181,09R8_2nJtjg,Maroon 5 - Sugar,20150714,596902647
182,09R8_2nJtjg,Maroon 5 - Sugar,20150715,599427657
183,09R8_2nJtjg,Maroon 5 - Sugar,20150716,601988624
184,09R8_2nJtjg,Maroon 5 - Sugar,20150717,604620149
185,09R8_2nJtjg,Maroon 5 - Sugar,20150718,607432480
186,09R8_2nJtjg,Maroon 5 - Sugar,20150719,609855787
187,09R8_2nJtjg,Maroon 5 - Sugar,20150720,612304559
188,09R8_2nJtjg,Maroon 5 - Sugar,20150721,614726141
189,09R8_2nJtjg,Maroon 5 - Sugar,20150722,617137554
190,09R8_2nJtjg,Maroon 5 - Sugar,20150723,619582236
191,09R8_2nJtjg,Maroon 5 - Sugar,20150724,622146078
192,09R8_2nJtjg,Maroon 5 - Sugar,20150725,624598005
193,09R8_2nJtjg,Maroon 5 - Sugar,20150726,626640718
194,09R8_2nJtjg,Maroon 5 - Sugar,20150727,628863841
195,09R8_2nJtjg,Maroon 5 - Sugar,20150728,631164589
196,09R8_2nJtjg,Maroon 5 - Sugar,20150729,633383287
197,09R8_2nJtjg,Maroon 5 - Sugar,20150730,635600035
198,09R8_2nJtjg,Maroon 5 - Sugar,20150731,637868274
199,09R8_2nJtjg,Maroon 5 - Sugar,20150801,640046501
200,09R8_2nJtjg,Maroon 5 - Sugar,20150802,641999669
201,09R8_2nJtjg,Maroon 5 - Sugar,20150803,644083423
202,09R8_2nJtjg,Maroon 5 - Sugar,20150804,646198388
203,09R8_2nJtjg,Maroon 5 - Sugar,20150805,648241277
204,09R8_2nJtjg,Maroon 5 - Sugar,20150806,650306218
205,09R8_2nJtjg,Maroon 5 - Sugar,20150807,652499722
206,09R8_2nJtjg,Maroon 5 - Sugar,20150808,654619083
207,09R8_2nJtjg,Maroon 5 - Sugar,20150809,656485076
208,09R8_2nJtjg,Maroon 5 - Sugar,20150810,658479734
209,09R8_2nJtjg,Maroon 5 - Sugar,20150811,660556804
210,09R8_2nJtjg,Maroon 5 - Sugar,20150812,662579382
211,09R8_2nJtjg,Maroon 5 - Sugar,20150813,664621013
212,09R8_2nJtjg,Maroon 5 - Sugar,20150814,666810444
213,09R8_2nJtjg,Maroon 5 - Sugar,20150815,668979598
214,09R8_2nJtjg,Maroon 5 - Sugar,20150816,670881223
215,09R8_2nJtjg,Maroon 5 - Sugar,20150817,672910748
216,09R8_2nJtjg,Maroon 5 - Sugar,20150818,674922163
217,09R8_2nJtjg,Maroon 5 - Sugar,20150819,676892902
218,09R8_2nJtjg,Maroon 5 - Sugar,20150820,678847730
219,09R8_2nJtjg,Maroon 5 - Sugar,20150821,680936050
220,09R8_2nJtjg,Maroon 5 - Sugar,20150822,683043499
221,09R8_2nJtjg,Maroon 5 - Sugar,20150823,684646626
222,09R8_2nJtjg,Maroon 5 - Sugar,20150824,686698188
223,09R8_2nJtjg,Maroon 5 - Sugar,20150825,688800285
224,09R8_2nJtjg,Maroon 5 - Sugar,20150826,690801246
225,09R8_2nJtjg,Maroon 5 - Sugar,20150827,692713167
226,09R8_2nJtjg,Maroon 5 - Sugar,20150828,694781193
227,09R8_2nJtjg,Maroon 5 - Sugar,20150829,696853378
228,09R8_2nJtjg,Maroon 5 - Sugar,20150830,698706116
229,09R8_2nJtjg,Maroon 5 - Sugar,20150831,700590056
230,09R8_2nJtjg,Maroon 5 - Sugar,20150901,702577696
231,09R8_2nJtjg,Maroon 5 - Sugar,20150902,704488998
232,09R8_2nJtjg,Maroon 5 - Sugar,20150903,706427723
233,09R8_2nJtjg,Maroon 5 - Sugar,20150904,708590243
234,09R8_2nJtjg,Maroon 5 - Sugar,20150905,710881883
235,09R8_2nJtjg,Maroon 5 - Sugar,20150906,712855844
236,09R8_2nJtjg,Maroon 5 - Sugar,20150907,714841435
237,09R8_2nJtjg,Maroon 5 - Sugar,20150908,716829879
238,09R8_2nJtjg,Maroon 5 - Sugar,20150909,718869851
239,09R8_2nJtjg,Maroon 5 - Sugar,20150910,720854760
240,09R8_2nJtjg,Maroon 5 - Sugar,20150911,722923700
241,09R8_2nJtjg,Maroon 5 - Sugar,20150912,725167997
242,09R8_2nJtjg,Maroon 5 - Sugar,20150913,727080239
243,09R8_2nJtjg,Maroon 5 - Sugar,20150914,728325807
244,09R8_2nJtjg,Maroon 5 - Sugar,20150915,729583736
245,09R8_2nJtjg,Maroon 5 - Sugar,20150916,731050339
246,09R8_2nJtjg,Maroon 5 - Sugar,20150917,732878922
247,09R8_2nJtjg,Maroon 5 - Sugar,20150918,734878337
248,09R8_2nJtjg,Maroon 5 - Sugar,20150919,737085536
249,09R8_2nJtjg,Maroon 5 - Sugar,20150920,738968475
250,09R8_2nJtjg,Maroon 5 - Sugar,20150921,740838259
251,09R8_2nJtjg,Maroon 5 - Sugar,20150922,742693377
252,09R8_2nJtjg,Maroon 5 - Sugar,20150923,744654539
253,09R8_2nJtjg,Maroon 5 - Sugar,20150924,746645487
254,09R8_2nJtjg,Maroon 5 - Sugar,20150925,748754177
255,09R8_2nJtjg,Maroon 5 - Sugar,20150926,750899047
256,09R8_2nJtjg,Maroon 5 - Sugar,20150927,752687472
257,09R8_2nJtjg,Maroon 5 - Sugar,20150928,754358382
258,09R8_2nJtjg,Maroon 5 - Sugar,20150929,756004701
259,09R8_2nJtjg,Maroon 5 - Sugar,20150930,757646204
260,09R8_2nJtjg,Maroon 5 - Sugar,20151001,759422710
261,09R8_2nJtjg,Maroon 5 - Sugar,20151002,761406989
262,09R8_2nJtjg,Maroon 5 - Sugar,20151003,763585284
263,09R8_2nJtjg,Maroon 5 - Sugar,20151004,765419420
264,09R8_2nJtjg,Maroon 5 - Sugar,20151005,767131958
265,09R8_2nJtjg,Maroon 5 - Sugar,20151006,768922117
266,09R8_2nJtjg,Maroon 5 - Sugar,20151007,770743569
267,09R8_2nJtjg,Maroon 5 - Sugar,20151008,773308236
268,09R8_2nJtjg,Maroon 5 - Sugar,20151009,776329308
269,09R8_2nJtjg,Maroon 5 - Sugar,20151010,779454489
270,09R8_2nJtjg,Maroon 5 - Sugar,20151011,782051664
271,09R8_2nJtjg,Maroon 5 - Sugar,20151012,784438271
272,09R8_2nJtjg,Maroon 5 - Sugar,20151013,786810263
273,09R8_2nJtjg,Maroon 5 - Sugar,20151014,789201673
274,09R8_2nJtjg,Maroon 5 - Sugar,20151015,791595458
275,09R8_2nJtjg,Maroon 5 - Sugar,20151016,794192942
276,09R8_2nJtjg,Maroon 5 - Sugar,20151017,796965922
277,09R8_2nJtjg,Maroon 5 - Sugar,20151018,799300738
278,09R8_2nJtjg,Maroon 5 - Sugar,20151019,801607154
279,09R8_2nJtjg,Maroon 5 - Sugar,20151020,803968551
280,09R8_2nJtjg,Maroon 5 - Sugar,20151021,806305253
281,09R8_2nJtjg,Maroon 5 - Sugar,20151022,808692975
282,09R8_2nJtjg,Maroon 5 - Sugar,20151023,811260398
283,09R8_2nJtjg,Maroon 5 - Sugar,20151024,814005653
284,09R8_2nJtjg,Maroon 5 - Sugar,20151025,816301383
285,09R8_2nJtjg,Maroon 5 - Sugar,20151026,818662476
286,09R8_2nJtjg,Maroon 5 - Sugar,20151027,821039678
287,09R8_2nJtjg,Maroon 5 - Sugar,20151028,823412981
288,09R8_2nJtjg,Maroon 5 - Sugar,20151029,825831622
289,09R8_2nJtjg,Maroon 5 - Sugar,20151030,828446013
290,09R8_2nJtjg,Maroon 5 - Sugar,20151031,831014659
291,09R8_2nJtjg,Maroon 5 - Sugar,20151101,833220836
292,09R8_2nJtjg,Maroon 5 - Sugar,20151102,835426977
293,09R8_2nJtjg,Maroon 5 - Sugar,20151103,837650874
294,09R8_2nJtjg,Maroon 5 - Sugar,20151104,839977833
295,09R8_2nJtjg,Maroon 5 - Sugar,20151105,842384116
296,09R8_2nJtjg,Maroon 5 - Sugar,20151106,845002376
297,09R8_2nJtjg,Maroon 5 - Sugar,20151107,847711132
298,09R8_2nJtjg,Maroon 5 - Sugar,20151108,849949355
299,09R8_2nJtjg,Maroon 5 - Sugar,20151109,852143883
300,09R8_2nJtjg,Maroon 5 - Sugar,20151110,854442174
301,09R8_2nJtjg,Maroon 5 - Sugar,20151111,856736498
302,09R8_2nJtjg,Maroon 5 - Sugar,20151112,859017172
303,09R8_2nJtjg,Maroon 5 - Sugar,20151113,861319230
304,09R8_2nJtjg,Maroon 5 - Sugar,20151114,863748837
305,09R8_2nJtjg,Maroon 5 - Sugar,20151115,865786878
306,09R8_2nJtjg,Maroon 5 - Sugar,20151116,867855835
307,09R8_2nJtjg,Maroon 5 - Sugar,20151117,870000708
308,09R8_2nJtjg,Maroon 5 - Sugar,20151118,872111130
309,09R8_2nJtjg,Maroon 5 - Sugar,20151119,874321643
310,09R8_2nJtjg,Maroon 5 - Sugar,20151120,876653074
311,09R8_2nJtjg,Maroon 5 - Sugar,20151121,879011100
312,09R8_2nJtjg,Maroon 5 - Sugar,20151122,881004333
313,09R8_2nJtjg,Maroon 5 - Sugar,20151123,883028151
314,09R8_2nJtjg,Maroon 5 - Sugar,20151124,885151536
315,09R8_2nJtjg,Maroon 5 - Sugar,20151125,887331776
316,09R8_2nJtjg,Maroon 5 - Sugar,20151126,889579091
317,09R8_2nJtjg,Maroon 5 - Sugar,20151127,891854498
318,09R8_2nJtjg,Maroon 5 - Sugar,20151128,894054770
319,09R8_2nJtjg,Maroon 5 - Sugar,20151129,895919664
320,09R8_2nJtjg,Maroon 5 - Sugar,20151130,897748486
321,09R8_2nJtjg,Maroon 5 - Sugar,20151201,899519972
322,09R8_2nJtjg,Maroon 5 - Sugar,20151202,901361043
323,09R8_2nJtjg,Maroon 5 - Sugar,20151203,903250093
324,09R8_2nJtjg,Maroon 5 - Sugar,20151204,905292588
325,09R8_2nJtjg,Maroon 5 - Sugar,20151205,907240283
326,09R8_2nJtjg,Maroon 5 - Sugar,20151206,908905477
327,09R8_2nJtjg,Maroon 5 - Sugar,20151207,910732149
328,09R8_2nJtjg,Maroon 5 - Sugar,20151208,912585423
329,09R8_2nJtjg,Maroon 5 - Sugar,20151209,914552677
330,09R8_2nJtjg,Maroon 5 - Sugar,20151210,916607236
331,09R8_2nJtjg,Maroon 5 - Sugar,20151211,918736578
332,09R8_2nJtjg,Maroon 5 - Sugar,20151212,920910316
333,09R8_2nJtjg,Maroon 5 - Sugar,20151213,922684375
334,09R8_2nJtjg,Maroon 5 - Sugar,20151214,924532468
335,09R8_2nJtjg,Maroon 5 - Sugar,20151215,926283174
336,09R8_2nJtjg,Maroon 5 - Sugar,20151216,928031663
337,09R8_2nJtjg,Maroon 5 - Sugar,20151217,929785442
338,09R8_2nJtjg,Maroon 5 - Sugar,20151218,931692520
339,09R8_2nJtjg,Maroon 5 - Sugar,20151219,933581429
340,09R8_2nJtjg,Maroon 5 - Sugar,20151220,935220883
341,09R8_2nJtjg,Maroon 5 - Sugar,20151221,937107321
342,09R8_2nJtjg,Maroon 5 - Sugar,20151222,939209657
343,09R8_2nJtjg,Maroon 5 - Sugar,20151223,941365896
344,09R8_2nJtjg,Maroon 5 - Sugar,20151224,943826102
345,09R8_2nJtjg,Maroon 5 - Sugar,20151225,945776062
346,09R8_2nJtjg,Maroon 5 - Sugar,20151226,947769821
347,09R8_2nJtjg,Maroon 5 - Sugar,20151227,949646581
348,09R8_2nJtjg,Maroon 5 - Sugar,20151228,951866742
349,09R8_2nJtjg,Maroon 5 - Sugar,20151229,954268828
350,09R8_2nJtjg,Maroon 5 - Sugar,20151230,956727053
351,09R8_2nJtjg,Maroon 5 - Sugar,20151231,959546220
352,09R8_2nJtjg,Maroon 5 - Sugar,20160101,961441989
353,09R8_2nJtjg,Maroon 5 - Sugar,20160102,963419433
354,09R8_2nJtjg,Maroon 5 - Sugar,20160103,965422958
355,09R8_2nJtjg,Maroon 5 - Sugar,20160104,967440031
356,09R8_2nJtjg,Maroon 5 - Sugar,20160105,969497021
357,09R8_2nJtjg,Maroon 5 - Sugar,20160106,971551735
358,09R8_2nJtjg,Maroon 5 - Sugar,20160107,973627551
359,09R8_2nJtjg,Maroon 5 - Sugar,20160108,976341716
360,09R8_2nJtjg,Maroon 5 - Sugar,20160109,978967882
361,09R8_2nJtjg,Maroon 5 - Sugar,20160110,981187616
362,09R8_2nJtjg,Maroon 5 - Sugar,20160111,983530465
363,09R8_2nJtjg,Maroon 5 - Sugar,20160112,985873564
364,09R8_2nJtjg,Maroon 5 - Sugar,20160113,988069926
365,09R8_2nJtjg,Maroon 5 - Sugar,20160114,990210071
366,09R8_2nJtjg,Maroon 5 - Sugar,20160115,992682124
367,09R8_2nJtjg,Maroon 5 - Sugar,20160116,995046657
368,09R8_2nJtjg,Maroon 5 - Sugar,20160117,996946002
369,09R8_2nJtjg,Maroon 5 - Sugar,20160118,999274349
370,09R8_2nJtjg,Maroon 5 - Sugar,20160119,1001710884
371,09R8_2nJtjg,Maroon 5 - Sugar,20160120,1004110019
372,09R8_2nJtjg,Maroon 5 - Sugar,20160121,1006480180
373,09R8_2nJtjg,Maroon 5 - Sugar,20160122,1008735177
374,09R8_2nJtjg,Maroon 5 - Sugar,20160123,1011054056
375,09R8_2nJtjg,Maroon 5 - Sugar,20160124,1012957864
376,09R8_2nJtjg,Maroon 5 - Sugar,20160125,1014949706
377,09R8_2nJtjg,Maroon 5 - Sugar,20160126,1017220247
378,09R8_2nJtjg,Maroon 5 - Sugar,20160127,1019661845
379,09R8_2nJtjg,Maroon 5 - Sugar,20160128,1022130599
380,09R8_2nJtjg,Maroon 5 - Sugar,20160129,1024818227
381,09R8_2nJtjg,Maroon 5 - Sugar,20160130,1027455696
382,09R8_2nJtjg,Maroon 5 - Sugar,20160131,1029695026
383,09R8_2nJtjg,Maroon 5 - Sugar,20160201,1032066301
384,09R8_2nJtjg,Maroon 5 - Sugar,20160202,1034499449
385,09R8_2nJtjg,Maroon 5 - Sugar,20160203,1036900641
386,09R8_2nJtjg,Maroon 5 - Sugar,20160204,1039316914
387,09R8_2nJtjg,Maroon 5 - Sugar,20160205,1041867240
388,09R8_2nJtjg,Maroon 5 - Sugar,20160206,1044465707
389,09R8_2nJtjg,Maroon 5 - Sugar,20160207,1046610222
390,09R8_2nJtjg,Maroon 5 - Sugar,20160208,1048847475
391,09R8_2nJtjg,Maroon 5 - Sugar,20160209,1051197401
392,09R8_2nJtjg,Maroon 5 - Sugar,20160210,1053549883
393,09R8_2nJtjg,Maroon 5 - Sugar,20160211,1055950349
394,09R8_2nJtjg,Maroon 5 - Sugar,20160212,1058505767
395,09R8_2nJtjg,Maroon 5 - Sugar,20160213,1061146267
396,09R8_2nJtjg,Maroon 5 - Sugar,20160214,1063421593
397,09R8_2nJtjg,Maroon 5 - Sugar,20160215,1065829095
398,09R8_2nJtjg,Maroon 5 - Sugar,20160216,1068326430
399,09R8_2nJtjg,Maroon 5 - Sugar,20160217,1070714486
400,09R8_2nJtjg,Maroon 5 - Sugar,20160218,1073192078
401,09R8_2nJtjg,Maroon 5 - Sugar,20160219,1075785193
402,09R8_2nJtjg,Maroon 5 - Sugar,20160220,1078492572
403,09R8_2nJtjg,Maroon 5 - Sugar,20160221,1080770167
404,09R8_2nJtjg,Maroon 5 - Sugar,20160222,1083149132
405,09R8_2nJtjg,Maroon 5 - Sugar,20160223,1085591785
406,09R8_2nJtjg,Maroon 5 - Sugar,20160224,1088047883
407,09R8_2nJtjg,Maroon 5 - Sugar,20160225,1090651240
408,09R8_2nJtjg,Maroon 5 - Sugar,20160226,1093434477
409,09R8_2nJtjg,Maroon 5 - Sugar,20160227,1096097936
